,diff,y,x,band,spatial_ref,elevation_rema,geometry,index_icesat2,latitude,longitude,velocity,date,elevation_icesat2,dist
543321,1.792816162109375,-1865183.6367346938,1857408.5004009623,1,0,30.571236,POINT (1857408.5004009623 -1865183.6367346938),1047777,-66.11147179571493,135.11922084337112,,2022-01-09,32.364051818847656,26.390871318509994
543322,1.4069271087646484,-1865183.6367346938,1857437.972734563,1,0,30.957125,POINT (1857437.972734563 -1865183.6367346938),1047777,-66.11147179571493,135.11922084337112,,2022-01-09,32.364051818847656,4.340623791221273
544385,1.8007450103759766,-1865214.1755102042,1852015.063352045,1,0,25.76098,POINT (1852015.063352045 -1865214.1755102042),1111103,-66.14481300082258,135.20316130140662,,2022-01-09,27.561725616455078,23.557642385178152
544386,1.540517807006836,-1865214.1755102042,1852044.5356856456,1,0,26.021208,POINT (1852044.5356856456 -1865214.1755102042),1111103,-66.14481300082258,135.20316130140662,,2022-01-09,27.561725616455078,7.995516674523266
544570,1.7878532409667969,-1865214.1755102042,1857467.4450681636,1,0,32.951187,POINT (1857467.4450681636 -1865214.1755102042),1047778,-66.11094057783177,135.1190627890083,,2022-01-09,34.73904037475586,15.466605036416917
544571,0.6066970825195312,-1865214.1755102042,1857496.9174017643,1,0,34.132343,POINT (1857496.9174017643 -1865214.1755102042),1047778,-66.11094057783177,135.1190627890083,,2022-01-09,34.73904037475586,15.127945911773057
545633,1.052978515625,-1865244.7142857143,1852044.5356856456,1,0,26.508747,POINT (1852044.5356856456 -1865244.7142857143),1111103,-66.14481300082258,135.20316130140662,,2022-01-09,27.561725616455078,26.538617812037092
545634,1.5370464324951172,-1865244.7142857143,1852074.0080192462,1,0,26.58672,POINT (1852074.0080192462 -1865244.7142857143),1111104,-66.14428065828956,135.20301183119486,,2022-01-09,28.12376594543457,16.771443455025683
545635,1.3781661987304688,-1865244.7142857143,1852103.480352847,1,0,26.7456,POINT (1852103.480352847 -1865244.7142857143),1111104,-66.14428065828956,135.20301183119486,,2022-01-09,28.12376594543457,21.741187334852125
545819,1.4591445922851562,-1865244.7142857143,1857526.3897353648,1,0,36.002285,POINT (1857526.3897353648 -1865244.7142857143),1047779,-66.11040807106012,135.1189152760396,,2022-01-09,37.461429595947266,12.020036986225575
545820,0.121246337890625,-1865244.7142857143,1857555.8620689656,1,0,37.340183,POINT (1857555.8620689656 -1865244.7142857143),1047779,-66.11040807106012,135.1189152760396,,2022-01-09,37.461429595947266,28.557509400733576
546881,1.0231895446777344,-1865275.2530612245,1852074.0080192462,1,0,27.100576,POINT (1852074.0080192462 -1865275.2530612245),1111104,-66.14428065828956,135.20301183119486,,2022-01-09,28.12376594543457,21.625125510815575
546882,0.9547500610351562,-1865275.2530612245,1852103.480352847,1,0,27.169016,POINT (1852103.480352847 -1865275.2530612245),1111104,-66.14428065828956,135.20301183119486,,2022-01-09,28.12376594543457,25.671851599028404
546883,1.5168342590332031,-1865275.2530612245,1852132.9526864474,1,0,27.298204,POINT (1852132.9526864474 -1865275.2530612245),1111105,-66.14374741693517,135.2028612135468,,2022-01-09,28.815038681030273,19.686402096146676
547066,0.610015869140625,-1865275.2530612245,1857526.3897353648,1,0,36.851414,POINT (1857526.3897353648 -1865275.2530612245),1047779,-66.11040807106012,135.1189152760396,,2022-01-09,37.461429595947266,19.28895214206549
547067,2.7647552490234375,-1865275.2530612245,1857555.8620689656,1,0,38.342934,POINT (1857555.8620689656 -1865275.2530612245),1047780,-66.10987569380391,135.11876586596867,,2022-01-09,41.107688903808594,28.49436543825983
547068,1.8008003234863281,-1865275.2530612245,1857585.3344025663,1,0,39.30689,POINT (1857585.3344025663 -1865275.2530612245),1047780,-66.10987569380391,135.11876586596867,,2022-01-09,41.107688903808594,20.593838426692315
548130,1.2052421569824219,-1865305.7918367346,1852132.9526864474,1,0,27.609797,POINT (1852132.9526864474 -1865305.7918367346),1111105,-66.14374741693517,135.2028612135468,,2022-01-09,28.815038681030273,10.852404908834385
548314,2.619853973388672,-1865305.7918367346,1857555.8620689656,1,0,38.487835,POINT (1857555.8620689656 -1865305.7918367346),1047780,-66.10987569380391,135.11876586596867,,2022-01-09,41.107688903808594,24.281517023188265
548315,1.21728515625,-1865305.7918367346,1857585.3344025663,1,0,39.890404,POINT (1857585.3344025663 -1865305.7918367346),1047780,-66.10987569380391,135.11876586596867,,2022-01-09,41.107688903808594,14.204555197646785
548316,1.8996620178222656,-1865305.7918367346,1857614.8067361668,1,0,40.890484,POINT (1857614.8067361668 -1865305.7918367346),1047781,-66.1093432982967,135.11861703867984,,2022-01-09,42.79014587402344,28.05942974250616
549378,1.2283649444580078,-1865336.3306122448,1852162.4250200482,1,0,28.059816,POINT (1852162.4250200482 -1865336.3306122448),1111107,-66.14321091706867,135.20277584370518,,2022-01-09,29.28818130493164,16.19317296694728
549379,1.1439189910888672,-1865336.3306122448,1852191.897353649,1,0,28.144262,POINT (1852191.897353649 -1865336.3306122448),1111107,-66.14321091706867,135.20277584370518,,2022-01-09,29.28818130493164,13.349369025843542
549563,1.5120201110839844,-1865336.3306122448,1857614.8067361668,1,0,41.278126,POINT (1857614.8067361668 -1865336.3306122448),1047781,-66.1093432982967,135.11861703867984,,2022-01-09,42.79014587402344,10.66965135106067
549564,0.8216781616210938,-1865336.3306122448,1857644.2790697676,1,0,41.968468,POINT (1857644.2790697676 -1865336.3306122448),1047781,-66.1093432982967,135.11861703867984,,2022-01-09,42.79014587402344,20.13450095734905
550627,1.2233943939208984,-1865366.8693877552,1852221.3696872494,1,0,28.423775,POINT (1852221.3696872494 -1865366.8693877552),1111109,-66.14267847145636,135.2026245332661,,2022-01-09,29.64716911315918,7.887285216294675
550628,1.1793994903564453,-1865366.8693877552,1852250.8420208502,1,0,28.46777,POINT (1852250.8420208502 -1865366.8693877552),1111109,-66.14267847145636,135.2026245332661,,2022-01-09,29.64716911315918,25.62347526430288
550811,2.139892578125,-1865366.8693877552,1857644.2790697676,1,0,42.618336,POINT (1857644.2790697676 -1865366.8693877552),1047782,-66.1088108916954,135.11846858848722,,2022-01-09,44.75822830200195,27.904563380708527
550812,1.3138923645019531,-1865366.8693877552,1857673.751403368,1,0,43.444336,POINT (1857673.751403368 -1865366.8693877552),1047782,-66.1088108916954,135.11846858848722,,2022-01-09,44.75822830200195,3.6080532803101475
551874,1.1310462951660156,-1865397.4081632653,1852221.3696872494,1,0,28.516123,POINT (1852221.3696872494 -1865397.4081632653),1111109,-66.14267847145636,135.2026245332661,,2022-01-09,29.64716911315918,24.613925309413347
551875,1.2967453002929688,-1865397.4081632653,1852250.8420208502,1,0,28.540888,POINT (1852250.8420208502 -1865397.4081632653),1111111,-66.14214605609999,135.20247428683774,,2022-01-09,29.83763313293457,26.453752992985624
551876,1.1766300201416016,-1865397.4081632653,1852280.3143544507,1,0,28.661003,POINT (1852280.3143544507 -1865397.4081632653),1111111,-66.14214605609999,135.20247428683774,,2022-01-09,29.83763313293457,15.409438691275014
552059,0.35533905029296875,-1865397.4081632653,1857673.751403368,1,0,44.40289,POINT (1857673.751403368 -1865397.4081632653),1047782,-66.1088108916954,135.11846858848722,,2022-01-09,44.75822830200195,27.437498948408237
552060,1.3710403442382812,-1865397.4081632653,1857703.2237369688,1,0,44.85479,POINT (1857703.2237369688 -1865397.4081632653),1047783,-66.10827856870279,135.1183206359498,,2022-01-09,46.225830078125,19.312546978381572
552061,1.2063789367675781,-1865397.4081632653,1857732.6960705693,1,0,45.01945,POINT (1857732.6960705693 -1865397.4081632653),1047783,-66.10827856870279,135.1183206359498,,2022-01-09,46.225830078125,16.9909843931559
553122,1.1086311340332031,-1865427.9469387755,1852250.8420208502,1,0,28.729002,POINT (1852250.8420208502 -1865427.9469387755),1111111,-66.14214605609999,135.20247428683774,,2022-01-09,29.83763313293457,28.118345426460177
553123,1.1644535064697266,-1865427.9469387755,1852280.3143544507,1,0,28.67318,POINT (1852280.3143544507 -1865427.9469387755),1111111,-66.14214605609999,135.20247428683774,,2022-01-09,29.83763313293457,18.118805227939323
553124,1.3082103729248047,-1865427.9469387755,1852309.7866880514,1,0,28.630632,POINT (1852309.7866880514 -1865427.9469387755),1111113,-66.14161686336594,135.2022580385944,,2022-01-09,29.9388427734375,22.817322421248704
553125,1.3297901153564453,-1865427.9469387755,1852339.259021652,1,0,28.609053,POINT (1852339.259021652 -1865427.9469387755),1111113,-66.14161686336594,135.2022580385944,,2022-01-09,29.9388427734375,25.045878935699143
553307,1.1358375549316406,-1865427.9469387755,1857703.2237369688,1,0,45.089993,POINT (1857703.2237369688 -1865427.9469387755),1047783,-66.10827856870279,135.1183206359498,,2022-01-09,46.225830078125,25.69555233591958
553308,1.5713920593261719,-1865427.9469387755,1857732.6960705693,1,0,44.654438,POINT (1857732.6960705693 -1865427.9469387755),1047783,-66.10827856870279,135.1183206359498,,2022-01-09,46.225830078125,23.999593532063297
553309,2.091655731201172,-1865427.9469387755,1857762.16840417,1,0,44.679905,POINT (1857762.16840417 -1865427.9469387755),1047784,-66.1077461202508,135.11817254335506,,2022-01-09,46.77156066894531,18.564367727219732
554371,1.1579761505126953,-1865458.4857142856,1852309.7866880514,1,0,28.780867,POINT (1852309.7866880514 -1865458.4857142856),1111113,-66.14161686336594,135.2022580385944,,2022-01-09,29.9388427734375,17.45956900641418
554372,1.221282958984375,-1865458.4857142856,1852339.259021652,1,0,28.71756,POINT (1852339.259021652 -1865458.4857142856),1111113,-66.14161686336594,135.2022580385944,,2022-01-09,29.9388427734375,20.285521907908066
554373,1.2787227630615234,-1865458.4857142856,1852368.7313552527,1,0,28.7147,POINT (1852368.7313552527 -1865458.4857142856),1111114,-66.14108429487368,135.20210831629316,,2022-01-09,29.993423461914062,26.2809497472565
554556,1.4851875305175781,-1865458.4857142856,1857762.16840417,1,0,45.286373,POINT (1857762.16840417 -1865458.4857142856),1047784,-66.1077461202508,135.11817254335506,,2022-01-09,46.77156066894531,13.382175920250205
554557,0.8931007385253906,-1865458.4857142856,1857791.6407377706,1,0,45.87846,POINT (1857791.6407377706 -1865458.4857142856),1047784,-66.1077461202508,135.11817254335506,,2022-01-09,46.77156066894531,27.844033550510392
554558,1.9021720886230469,-1865458.4857142856,1857821.1130713713,1,0,45.916107,POINT (1857821.1130713713 -1865458.4857142856),1047785,-66.10721369529101,135.11802392269024,,2022-01-09,47.81827926635742,26.29830763159599
555620,1.274679183959961,-1865489.0244897958,1852368.7313552527,1,0,28.718744,POINT (1852368.7313552527 -1865489.0244897958),1111114,-66.14108429487368,135.20210831629316,,2022-01-09,29.993423461914062,4.509339442100442
555621,1.3671226501464844,-1865489.0244897958,1852398.2036888532,1,0,28.6263,POINT (1852398.2036888532 -1865489.0244897958),1111114,-66.14108429487368,135.20210831629316,,2022-01-09,29.993423461914062,28.421500238889863
555804,1.4912185668945312,-1865489.0244897958,1857791.6407377706,1,0,46.32706,POINT (1857791.6407377706 -1865489.0244897958),1047785,-66.10721369529101,135.11802392269024,,2022-01-09,47.81827926635742,23.148189961009656
555805,1.6108970642089844,-1865489.0244897958,1857821.1130713713,1,0,46.207382,POINT (1857821.1130713713 -1865489.0244897958),1047785,-66.10721369529101,135.11802392269024,,2022-01-09,47.81827926635742,8.624273584408803
556868,1.0956974029541016,-1865519.5632653062,1852398.2036888532,1,0,28.727526,POINT (1852398.2036888532 -1865519.5632653062),1111115,-66.1405523292087,135.201957782984,,2022-01-09,29.823223114013672,19.52193998472473
556869,1.2789897918701172,-1865519.5632653062,1852427.676022454,1,0,28.544233,POINT (1852427.676022454 -1865519.5632653062),1111115,-66.1405523292087,135.201957782984,,2022-01-09,29.823223114013672,10.64714990295313
557053,1.4659423828125,-1865519.5632653062,1857850.585404972,1,0,46.29836,POINT (1857850.585404972 -1865519.5632653062),1047786,-66.10668123175985,135.11787571939507,,2022-01-09,47.76430130004883,11.252503662054542
557054,1.3156852722167969,-1865519.5632653062,1857880.0577385726,1,0,46.448616,POINT (1857880.0577385726 -1865519.5632653062),1047786,-66.10668123175985,135.11787571939507,,2022-01-09,47.76430130004883,18.583031752362146
558116,1.1220645904541016,-1865550.1020408163,1852427.676022454,1,0,28.701159,POINT (1852427.676022454 -1865550.1020408163),1111115,-66.1405523292087,135.201957782984,,2022-01-09,29.823223114013672,29.2959396444472
558117,1.1614513397216797,-1865550.1020408163,1852457.1483560547,1,0,28.606997,POINT (1852457.1483560547 -1865550.1020408163),1111116,-66.14002002200414,135.20180672969434,,2022-01-09,29.768447875976562,13.012658556007384
558118,1.346933364868164,-1865550.1020408163,1852486.6206896552,1,0,28.421515,POINT (1852486.6206896552 -1865550.1020408163),1111116,-66.14002002200414,135.20180672969434,,2022-01-09,29.768447875976562,24.10409527834497
558302,0.6168060302734375,-1865550.1020408163,1857909.5300721733,1,0,47.01944,POINT (1857909.5300721733 -1865550.1020408163),1047787,-66.10614923109011,135.11772635323362,,2022-01-09,47.63624572753906,9.597825495695469
559364,1.0652580261230469,-1865580.6408163265,1852457.1483560547,1,0,28.70319,POINT (1852457.1483560547 -1865580.6408163265),1111116,-66.14002002200414,135.20180672969434,,2022-01-09,29.768447875976562,21.531126496769556
559365,1.1696815490722656,-1865580.6408163265,1852486.6206896552,1,0,28.598766,POINT (1852486.6206896552 -1865580.6408163265),1111116,-66.14002002200414,135.20180672969434,,2022-01-09,29.768447875976562,29.584920731889618
559366,1.2100601196289062,-1865580.6408163265,1852516.093023256,1,0,28.397305,POINT (1852516.093023256 -1865580.6408163265),1111118,-66.13948783111184,135.2016672828941,,2022-01-09,29.607364654541016,18.665124516851503
559549,1.0280876159667969,-1865580.6408163265,1857909.5300721733,1,0,46.60816,POINT (1857909.5300721733 -1865580.6408163265),1047787,-66.10614923109011,135.11772635323362,,2022-01-09,47.63624572753906,20.960891229712086
559550,-0.5596580505371094,-1865580.6408163265,1857939.0024057738,1,0,47.455982,POINT (1857939.0024057738 -1865580.6408163265),1047788,-66.10561675333167,135.1175791195525,,2022-01-09,46.896324157714844,24.33925829010981
559551,-0.9544029235839844,-1865580.6408163265,1857968.4747393746,1,0,47.850727,POINT (1857968.4747393746 -1865580.6408163265),1047788,-66.10561675333167,135.1175791195525,,2022-01-09,46.896324157714844,20.878389768941673
560612,0.8934078216552734,-1865611.1795918366,1852486.6206896552,1,0,28.713957,POINT (1852486.6206896552 -1865611.1795918366),1111118,-66.13948783111184,135.2016672828941,,2022-01-09,29.607364654541016,28.16038444539747
560613,1.0419654846191406,-1865611.1795918366,1852516.093023256,1,0,28.5654,POINT (1852516.093023256 -1865611.1795918366),1111118,-66.13948783111184,135.2016672828941,,2022-01-09,29.607364654541016,13.026022189705634
560614,1.193389892578125,-1865611.1795918366,1852545.5653568564,1,0,28.341316,POINT (1852545.5653568564 -1865611.1795918366),1111120,-66.13895648502887,135.20150646936773,,2022-01-09,29.534706115722656,28.823174670614204
560615,1.3453617095947266,-1865611.1795918366,1852575.0376904572,1,0,28.189344,POINT (1852575.0376904572 -1865611.1795918366),1111120,-66.13895648502887,135.20150646936773,,2022-01-09,29.534706115722656,29.540209171074437
560797,1.0089302062988281,-1865611.1795918366,1857939.0024057738,1,0,45.887394,POINT (1857939.0024057738 -1865611.1795918366),1047788,-66.10561675333167,135.1175791195525,,2022-01-09,46.896324157714844,22.022542639777985
560798,1.0185012817382812,-1865611.1795918366,1857968.4747393746,1,0,45.877823,POINT (1857968.4747393746 -1865611.1795918366),1047788,-66.10561675333167,135.1175791195525,,2022-01-09,46.896324157714844,18.124570327376276
560799,0.5274238586425781,-1865611.1795918366,1857997.947072975,1,0,45.368935,POINT (1857997.947072975 -1865611.1795918366),1047789,-66.10508424614142,135.1174308679694,,2022-01-09,45.896358489990234,25.13309598463542
561861,1.0593490600585938,-1865641.718367347,1852545.5653568564,1,0,28.475357,POINT (1852545.5653568564 -1865641.718367347),1111120,-66.13895648502887,135.20150646936773,,2022-01-09,29.534706115722656,15.01495991160309
561862,1.2581043243408203,-1865641.718367347,1852575.0376904572,1,0,28.276602,POINT (1852575.0376904572 -1865641.718367347),1111120,-66.13895648502887,135.20150646936773,,2022-01-09,29.534706115722656,16.349237931021186
562046,1.1707801818847656,-1865641.718367347,1857997.947072975,1,0,44.72558,POINT (1857997.947072975 -1865641.718367347),1047789,-66.10508424614142,135.1174308679694,,2022-01-09,45.896358489990234,8.455679168341055
562047,1.9592132568359375,-1865641.718367347,1858027.4194065758,1,0,43.937145,POINT (1858027.4194065758 -1865641.718367347),1047789,-66.10508424614142,135.1174308679694,,2022-01-09,45.896358489990234,24.389082614396834
563110,1.1724376678466797,-1865672.2571428572,1852604.5100240577,1,0,28.252634,POINT (1852604.5100240577 -1865672.2571428572),1111121,-66.13842446214367,135.2013569269031,,2022-01-09,29.425071716308594,3.1749756594199465
563111,1.3348655700683594,-1865672.2571428572,1852633.9823576584,1,0,28.090206,POINT (1852633.9823576584 -1865672.2571428572),1111121,-66.13842446214367,135.2013569269031,,2022-01-09,29.425071716308594,27.120797517593783
563294,0.1996612548828125,-1865672.2571428572,1858027.4194065758,1,0,43.370884,POINT (1858027.4194065758 -1865672.2571428572),1047790,-66.10455193896216,135.1172809047093,,2022-01-09,43.5705451965332,23.86942222499644
563295,0.6671333312988281,-1865672.2571428572,1858056.8917401764,1,0,42.90341,POINT (1858056.8917401764 -1865672.2571428572),1047790,-66.10455193896216,135.1172809047093,,2022-01-09,43.5705451965332,5.770862082040155
564357,1.2343311309814453,-1865702.7959183673,1852604.5100240577,1,0,28.19074,POINT (1852604.5100240577 -1865702.7959183673),1111121,-66.13842446214367,135.2013569269031,,2022-01-09,29.425071716308594,28.597178904349363
564358,1.1961898803710938,-1865702.7959183673,1852633.9823576584,1,0,28.010704,POINT (1852633.9823576584 -1865702.7959183673),1111122,-66.13789215271323,135.20120698737128,,2022-01-09,29.206893920898438,22.431379427245858
564359,1.3427925109863281,-1865702.7959183673,1852663.4546912592,1,0,27.864101,POINT (1852663.4546912592 -1865702.7959183673),1111122,-66.13789215271323,135.20120698737128,,2022-01-09,29.206893920898438,13.147921917027587
564542,1.6712150573730469,-1865702.7959183673,1858056.8917401764,1,0,41.89933,POINT (1858056.8917401764 -1865702.7959183673),1047790,-66.10455193896216,135.1172809047093,,2022-01-09,43.5705451965332,29.832466900152276
564543,0.6069526672363281,-1865702.7959183673,1858086.364073777,1,0,40.378628,POINT (1858086.364073777 -1865702.7959183673),1047791,-66.10401958037474,135.11713167029615,,2022-01-09,40.98558044433594,15.03544553305932
564544,2.9996490478515625,-1865702.7959183673,1858115.8364073779,1,0,37.98593,POINT (1858115.8364073779 -1865702.7959183673),1047791,-66.10401958037474,135.11713167029615,,2022-01-09,40.98558044433594,19.189037825347114
565605,1.1900959014892578,-1865733.3346938775,1852633.9823576584,1,0,28.016798,POINT (1852633.9823576584 -1865733.3346938775),1111122,-66.13789215271323,135.20120698737128,,2022-01-09,29.206893920898438,29.293040668054857
565606,1.3157787322998047,-1865733.3346938775,1852663.4546912592,1,0,27.891115,POINT (1852663.4546912592 -1865733.3346938775),1111122,-66.13789215271323,135.20120698737128,,2022-01-09,29.206893920898438,22.973534758663096
565607,1.2070865631103516,-1865733.3346938775,1852692.9270248597,1,0,27.722385,POINT (1852692.9270248597 -1865733.3346938775),1111123,-66.13735917784554,135.2010682802026,,2022-01-09,28.929471969604492,19.25018085446573
565608,1.242288589477539,-1865733.3346938775,1852722.3993584604,1,0,27.687183,POINT (1852722.3993584604 -1865733.3346938775),1111123,-66.13735917784554,135.2010682802026,,2022-01-09,28.929471969604492,27.20592293625545
565790,1.6176681518554688,-1865733.3346938775,1858086.364073777,1,0,39.367912,POINT (1858086.364073777 -1865733.3346938775),1047791,-66.10401958037474,135.11713167029615,,2022-01-09,40.98558044433594,25.152835493780422
565791,3.1227264404296875,-1865733.3346938775,1858115.8364073779,1,0,37.862854,POINT (1858115.8364073779 -1865733.3346938775),1047791,-66.10401958037474,135.11713167029615,,2022-01-09,40.98558044433594,27.835583048720014
565792,-0.3486976623535156,-1865733.3346938775,1858145.3087409784,1,0,37.581364,POINT (1858145.3087409784 -1865733.3346938775),1047792,-66.1034871249327,135.11698397424118,,2022-01-09,37.232666015625,16.05712585790239
566854,1.3306312561035156,-1865763.8734693876,1852692.9270248597,1,0,27.59884,POINT (1852692.9270248597 -1865763.8734693876),1111123,-66.13735917784554,135.2010682802026,,2022-01-09,28.929471969604492,15.723863799463713
566855,1.3897247314453125,-1865763.8734693876,1852722.3993584604,1,0,27.539747,POINT (1852722.3993584604 -1865763.8734693876),1111123,-66.13735917784554,135.2010682802026,,2022-01-09,28.929471969604492,24.836116295989537
566856,1.2600650787353516,-1865763.8734693876,1852751.871692061,1,0,27.44307,POINT (1852751.871692061 -1865763.8734693876),1111124,-66.13682700261444,135.20091762030236,,2022-01-09,28.703134536743164,24.85959599009296
567039,0.3397178649902344,-1865763.8734693876,1858145.3087409784,1,0,36.89295,POINT (1858145.3087409784 -1865763.8734693876),1047792,-66.1034871249327,135.11698397424118,,2022-01-09,37.232666015625,14.520546562341629
567040,-1.9590034484863281,-1865763.8734693876,1858174.781074579,1,0,35.599583,POINT (1858174.781074579 -1865763.8734693876),1047793,-66.10295464640784,135.1168362730861,,2022-01-09,33.64057922363281,29.99994510037331
567041,-0.34127044677734375,-1865763.8734693876,1858204.2534081796,1,0,33.98185,POINT (1858204.2534081796 -1865763.8734693876),1047793,-66.10295464640784,135.1168362730861,,2022-01-09,33.64057922363281,25.825161597983765
568102,1.2098808288574219,-1865794.412244898,1852722.3993584604,1,0,27.493254,POINT (1852722.3993584604 -1865794.412244898),1111124,-66.13682700261444,135.20091762030236,,2022-01-09,28.703134536743164,27.03545367592628
568103,1.3468494415283203,-1865794.412244898,1852751.871692061,1,0,27.356285,POINT (1852751.871692061 -1865794.412244898),1111124,-66.13682700261444,135.20091762030236,,2022-01-09,28.703134536743164,6.6307844344608435
568287,-0.5217361450195312,-1865794.412244898,1858174.781074579,1,0,34.162315,POINT (1858174.781074579 -1865794.412244898),1047793,-66.10295464640784,135.1168362730861,,2022-01-09,33.64057922363281,19.983299804003842
568288,0.9960784912109375,-1865794.412244898,1858204.2534081796,1,0,32.6445,POINT (1858204.2534081796 -1865794.412244898),1047793,-66.10295464640784,135.1168362730861,,2022-01-09,33.64057922363281,12.894748411398451
569351,1.0986595153808594,-1865824.9510204082,1852781.3440256617,1,0,27.176626,POINT (1852781.3440256617 -1865824.9510204082),1111125,-66.13629524156207,135.20075411760058,,2022-01-09,28.275285720825195,15.264503020221971
569352,1.2828712463378906,-1865824.9510204082,1852810.8163592622,1,0,26.992414,POINT (1852810.8163592622 -1865824.9510204082),1111125,-66.13629524156207,135.20075411760058,,2022-01-09,28.275285720825195,14.283985845263517
569536,1.3036632537841797,-1865824.9510204082,1858233.7257417804,1,0,29.702423,POINT (1858233.7257417804 -1865824.9510204082),1047794,-66.10242199871959,135.1166893089007,,2022-01-09,31.006086349487305,7.138387237769097
569537,3.019603729248047,-1865824.9510204082,1858263.1980753809,1,0,27.986483,POINT (1858263.1980753809 -1865824.9510204082),1047794,-66.10242199871959,135.1166893089007,,2022-01-09,31.006086349487305,22.348233128610914
570600,1.1967411041259766,-1865855.4897959183,1852840.288692863,1,0,26.788637,POINT (1852840.288692863 -1865855.4897959183),1111126,-66.13576291926739,135.20060309623747,,2022-01-09,27.98537826538086,9.215493056602627
570601,1.3463668823242188,-1865855.4897959183,1852869.7610264635,1,0,26.639011,POINT (1852869.7610264635 -1865855.4897959183),1111126,-66.13576291926739,135.20060309623747,,2022-01-09,27.98537826538086,27.11507334691958
570784,-0.9308433532714844,-1865855.4897959183,1858263.1980753809,1,0,26.327183,POINT (1858263.1980753809 -1865855.4897959183),1047795,-66.10189028281147,135.11654037580317,,2022-01-09,25.396339416503906,26.19079937124935
570785,1.0916252136230469,-1865855.4897959183,1858292.6704089816,1,0,24.304714,POINT (1858292.6704089816 -1865855.4897959183),1047795,-66.10189028281147,135.11654037580317,,2022-01-09,25.396339416503906,8.907783947158482
571847,1.2751998901367188,-1865886.0285714285,1852840.288692863,1,0,26.710178,POINT (1852840.288692863 -1865886.0285714285),1111126,-66.13576291926739,135.20060309623747,,2022-01-09,27.98537826538086,22.408524631812057
571848,1.1569385528564453,-1865886.0285714285,1852869.7610264635,1,0,26.474512,POINT (1852869.7610264635 -1865886.0285714285),1111127,-66.13523055811909,135.20045290241478,,2022-01-09,27.631450653076172,26.8128591483737
571849,1.3827762603759766,-1865886.0285714285,1852899.2333600642,1,0,26.248674,POINT (1852899.2333600642 -1865886.0285714285),1111127,-66.13523055811909,135.20045290241478,,2022-01-09,27.631450653076172,17.682123924558134
572032,3.206310272216797,-1865886.0285714285,1858292.6704089816,1,0,22.19003,POINT (1858292.6704089816 -1865886.0285714285),1047795,-66.10189028281147,135.11654037580317,,2022-01-09,25.396339416503906,23.248175284755476
572033,-1.0094947814941406,-1865886.0285714285,1858322.1427425824,1,0,20.831848,POINT (1858322.1427425824 -1865886.0285714285),1047796,-66.10135797841255,135.11639085766532,,2022-01-09,19.82235336303711,20.249674272109196
572034,0.4255027770996094,-1865886.0285714285,1858351.6150761829,1,0,19.39685,POINT (1858351.6150761829 -1865886.0285714285),1047796,-66.10135797841255,135.11639085766532,,2022-01-09,19.82235336303711,21.94689750009671
573095,1.2707099914550781,-1865916.5673469387,1852869.7610264635,1,0,26.36074,POINT (1852869.7610264635 -1865916.5673469387),1111127,-66.13523055811909,135.20045290241478,,2022-01-09,27.631450653076172,26.146490502272737
573096,1.4987926483154297,-1865916.5673469387,1852899.2333600642,1,0,26.132658,POINT (1852899.2333600642 -1865916.5673469387),1111127,-66.13523055811909,135.20045290241478,,2022-01-09,27.631450653076172,16.65434046602694
573097,1.1307964324951172,-1865916.5673469387,1852928.705693665,1,0,25.98301,POINT (1852928.705693665 -1865916.5673469387),1111128,-66.13469825482555,135.20030327478864,,2022-01-09,27.113805770874023,25.350266934194796
573280,0.7553939819335938,-1865916.5673469387,1858322.1427425824,1,0,19.06696,POINT (1858322.1427425824 -1865916.5673469387),1047796,-66.10135797841255,135.11639085766532,,2022-01-09,19.82235336303711,20.542152239598224
573281,2.318094253540039,-1865916.5673469387,1858351.6150761829,1,0,17.50426,POINT (1858351.6150761829 -1865916.5673469387),1047796,-66.10135797841255,135.11639085766532,,2022-01-09,19.82235336303711,22.217043466403453
573282,-2.0065670013427734,-1865916.5673469387,1858381.0874097836,1,0,15.719597,POINT (1858381.0874097836 -1865916.5673469387),1047797,-66.10082499240602,135.11624297541005,,2022-01-09,13.713029861450195,22.626285896677857
574344,1.384592056274414,-1865947.106122449,1852928.705693665,1,0,25.729214,POINT (1852928.705693665 -1865947.106122449),1111128,-66.13469825482555,135.20030327478864,,2022-01-09,27.113805770874023,12.410224183937391
574345,1.697561264038086,-1865947.106122449,1852958.1780272655,1,0,25.416245,POINT (1852958.1780272655 -1865947.106122449),1111128,-66.13469825482555,135.20030327478864,,2022-01-09,27.113805770874023,20.730335636584414
574346,0.9982013702392578,-1865947.106122449,1852987.6503608662,1,0,25.148563,POINT (1852987.6503608662 -1865947.106122449),1111129,-66.13418070603637,135.19983342002487,,2022-01-09,26.146764755249023,20.65360084259397
574347,1.3618278503417969,-1865947.106122449,1853017.1226944667,1,0,24.784937,POINT (1853017.1226944667 -1865947.106122449),1111129,-66.13418070603637,135.19983342002487,,2022-01-09,26.146764755249023,28.965543603324726
574529,-0.32769107818603516,-1865947.106122449,1858381.0874097836,1,0,14.040721,POINT (1858381.0874097836 -1865947.106122449),1047797,-66.10082499240602,135.11624297541005,,2022-01-09,13.713029861450195,8.252695347087542
574530,1.3993520736694336,-1865947.106122449,1858410.5597433841,1,0,12.313678,POINT (1858410.5597433841 -1865947.106122449),1047797,-66.10082499240602,135.11624297541005,,2022-01-09,13.713029861450195,28.598259155362147
